loan_id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog
19405,0.0,11/1/98,1.0,,,8.0,0.0,31162,89.5,14.0,
19406,0.0,5/1/90,3.0,55.0,,10.0,0.0,2340,8.7,38.0,
19407,1.0,1/1/03,0.0,11.0,,17.0,0.0,57176,12.1,26.0,
19408,0.0,10/1/99,0.0,,,7.0,0.0,6458,45.5,24.0,
19409,0.0,12/1/95,5.0,44.0,,11.0,0.0,3325,7.9,50.0,
19410,0.0,9/1/03,1.0,,,6.0,0.0,6678,48.4,11.0,
19411,2.0,2/1/86,2.0,14.0,,8.0,0.0,23542,92.7,47.0,
19412,2.0,10/1/97,0.0,13.0,,6.0,0.0,1412,81.9,16.0,
19413,0.0,6/1/93,0.0,,,9.0,0.0,5008,9.1,22.0,
19414,0.0,3/1/00,5.0,,,14.0,0.0,2414,3.3,23.0,
19415,0.0,10/1/02,4.0,,,8.0,0.0,26435,88.7,14.0,
19416,0.0,5/1/97,0.0,,,6.0,0.0,9940,25.6,18.0,
19417,0.0,8/1/06,2.0,,,12.0,0.0,5093,34.4,17.0,
19418,0.0,3/1/85,0.0,,,10.0,0.0,1952,26.0,11.0,
19419,0.0,4/1/86,0.0,,,9.0,0.0,2614,6.8,19.0,
19420,0.0,4/1/82,1.0,,,8.0,0.0,9148,88.0,30.0,
19421,0.0,4/1/91,1.0,,,23.0,0.0,114285,52.2,63.0,
19422,0.0,4/1/05,0.0,,,5.0,0.0,2198,16.9,9.0,
19423,0.0,1/1/97,0.0,,,14.0,0.0,4293,65.8,26.0,
19424,0.0,9/1/97,0.0,,,13.0,0.0,54833,68.1,30.0,
19425,0.0,8/1/70,1.0,71.0,,11.0,0.0,9060,78.1,23.0,
19426,0.0,5/1/07,2.0,,,11.0,0.0,2934,20.7,14.0,
19427,0.0,3/1/99,6.0,46.0,50.0,12.0,1.0,9761,54.2,20.0,
19428,0.0,6/1/97,0.0,,,8.0,0.0,9282,69.3,21.0,
19429,0.0,9/1/07,1.0,,,6.0,0.0,3290,43.3,6.0,
19430,0.0,4/1/89,1.0,,,12.0,0.0,39402,89.3,31.0,
19431,1.0,4/1/04,1.0,17.0,0.0,1.0,0.0,0,0.0,1.0,
19432,0.0,8/1/03,1.0,,,12.0,0.0,1545,8.2,19.0,
19433,1.0,9/1/98,2.0,11.0,,9.0,0.0,2896,45.2,27.0,
19434,0.0,12/1/89,1.0,,,14.0,0.0,14802,31.0,35.0,
19435,0.0,11/1/02,0.0,,,9.0,0.0,967,9.0,17.0,
19436,0.0,1/1/93,1.0,58.0,,9.0,0.0,8939,59.6,27.0,
19437,0.0,8/1/80,2.0,,,9.0,0.0,13506,93.8,12.0,
19438,3.0,4/1/97,0.0,23.0,,9.0,0.0,2776,33.0,21.0,
19439,0.0,1/1/01,1.0,,110.0,10.0,1.0,1594,5.0,15.0,
19440,0.0,1/1/94,0.0,62.0,,6.0,0.0,11722,87.5,10.0,
19441,0.0,4/1/94,1.0,,,11.0,0.0,21367,25.1,22.0,
19442,0.0,1/1/99,0.0,,,12.0,0.0,27874,61.3,37.0,
19443,0.0,11/1/91,1.0,0.0,0.0,6.0,0.0,7586,52.7,19.0,
19444,1.0,11/1/96,1.0,18.0,,12.0,0.0,3026,40.9,18.0,
19445,0.0,3/1/01,0.0,,,10.0,0.0,2217,0.03,23.0,
19446,0.0,11/1/99,1.0,,,7.0,0.0,6327,66.6,11.0,
19447,0.0,2/1/99,2.0,,,12.0,0.0,23691,92.5,21.0,
19448,0.0,5/1/00,0.0,24.0,,10.0,0.0,10998,33.1,14.0,
19449,1.0,8/1/05,2.0,9.0,,4.0,0.0,587,32.6,8.0,
19450,0.0,4/1/00,3.0,,,22.0,0.0,10194,40.6,38.0,
19451,0.0,3/1/94,1.0,,,21.0,0.0,110886,42.1,34.0,
19452,0.0,11/1/98,0.0,59.0,,8.0,0.0,10102,28.1,14.0,
19453,0.0,10/1/00,0.0,,,12.0,0.0,34181,59.5,20.0,
19454,0.0,10/1/83,0.0,59.0,,8.0,0.0,12063,71.1,33.0,
19455,0.0,8/1/95,2.0,,,8.0,0.0,7215,30.8,14.0,
19456,0.0,1/1/97,0.0,,,12.0,0.0,3027,5.6,43.0,
19457,0.0,6/1/88,7.0,49.0,,21.0,0.0,19435,25.1,44.0,
19458,0.0,8/1/02,3.0,35.0,73.0,9.0,1.0,9972,35.9,21.0,
19459,0.0,6/1/98,3.0,,,5.0,0.0,4996,38.4,7.0,
19460,0.0,4/1/98,1.0,27.0,,8.0,0.0,2805,25.0,26.0,
19461,0.0,2/1/00,1.0,,,7.0,0.0,8618,74.9,13.0,
19462,0.0,5/1/98,1.0,,,8.0,0.0,35430,84.6,18.0,
19463,0.0,9/1/92,0.0,,,13.0,0.0,43108,69.4,33.0,
19464,0.0,4/1/98,0.0,80.0,,7.0,0.0,9280,58.4,21.0,
19465,0.0,9/1/90,1.0,,,9.0,0.0,11033,30.1,22.0,
19466,0.0,6/1/05,0.0,,,2.0,0.0,0,,9.0,
19467,0.0,11/1/98,2.0,,,5.0,0.0,27443,85.8,27.0,
19468,1.0,1/1/97,0.0,16.0,,7.0,0.0,34538,78.9,12.0,
19469,0.0,2/1/08,1.0,,,5.0,0.0,735,25.3,6.0,
19470,1.0,4/1/97,0.0,19.0,,11.0,0.0,16755,37.9,25.0,
19471,0.0,2/1/03,0.0,,,6.0,0.0,4965,53.4,9.0,
19472,0.0,1/1/91,1.0,59.0,,13.0,0.0,2006,5.4,26.0,
19473,0.0,3/1/02,3.0,,,7.0,0.0,6217,49.7,7.0,
19474,0.0,3/1/00,1.0,50.0,,3.0,0.0,5141,93.5,12.0,
19475,0.0,10/1/96,1.0,,,2.0,0.0,0,0.0,4.0,
19476,0.0,11/1/90,3.0,,,4.0,0.0,53059,89.9,35.0,
19477,0.0,11/1/96,0.0,,,3.0,0.0,51648,96.4,35.0,
19478,0.0,2/1/07,0.0,,,8.0,0.0,650,7.7,9.0,
19479,0.0,6/1/04,2.0,61.0,,14.0,0.0,10957,48.7,23.0,
19480,0.0,7/1/95,0.0,,,2.0,0.0,748,4.2,4.0,
19481,0.0,6/1/00,0.0,,,11.0,0.0,21887,67.8,34.0,
19482,0.0,7/1/81,1.0,,,11.0,0.0,2283,12.3,25.0,
19483,0.0,10/1/02,0.0,36.0,,12.0,0.0,11449,46.4,23.0,
19484,0.0,2/1/00,0.0,,109.0,14.0,1.0,13616,75.6,22.0,
19485,0.0,10/1/02,2.0,71.0,80.0,8.0,1.0,6342,68.9,11.0,
19486,0.0,3/1/06,2.0,,,13.0,0.0,9839,23.9,13.0,
19487,0.0,1/1/94,1.0,62.0,,8.0,0.0,21317,82.3,17.0,
19488,0.0,11/1/02,0.0,42.0,,12.0,0.0,4649,43.4,21.0,
19489,0.0,12/1/86,2.0,,,7.0,0.0,23379,7.7,16.0,
19490,1.0,10/1/95,0.0,20.0,,9.0,0.0,12062,26.9,34.0,
19491,0.0,5/1/87,1.0,,,15.0,0.0,26449,63.3,28.0,
19492,0.0,10/1/99,2.0,,,5.0,0.0,0,0.0,26.0,
19493,0.0,1/1/02,0.0,,,9.0,0.0,0,0.0,16.0,
19494,0.0,2/1/98,1.0,43.0,,7.0,0.0,7900,66.7,14.0,
19495,0.0,12/1/97,0.0,40.0,,7.0,0.0,1212,25.2,25.0,
19496,0.0,11/1/98,0.0,25.0,,10.0,0.0,22085,65.1,27.0,
19497,0.0,6/1/96,1.0,,,8.0,0.0,17516,84.6,18.0,
19498,0.0,8/1/05,1.0,,,10.0,0.0,2670,35.6,10.0,
19499,0.0,11/1/99,0.0,,,8.0,0.0,17486,71.1,18.0,
19500,0.0,11/1/01,0.0,,,19.0,0.0,3448,30.2,25.0,
19501,0.0,7/1/94,0.0,,,10.0,0.0,155905,72.9,55.0,
19502,0.0,8/1/96,2.0,70.0,,13.0,0.0,1757,11.9,21.0,
19503,0.0,10/1/98,0.0,,,8.0,0.0,2058,79.2,13.0,
19504,0.0,7/1/00,2.0,0.0,61.0,3.0,1.0,1064,70.9,6.0,
19505,0.0,10/1/04,1.0,,,9.0,0.0,10717,67.0,13.0,
19506,0.0,7/1/98,0.0,38.0,,6.0,0.0,20863,75.5,19.0,
19507,0.0,10/1/99,2.0,,89.0,12.0,1.0,5814,35.9,37.0,
19508,1.0,3/1/89,3.0,20.0,,12.0,0.0,9878,56.4,47.0,
19509,0.0,10/1/91,1.0,34.0,,10.0,0.0,3020,52.1,46.0,
19510,0.0,8/1/00,1.0,,100.0,11.0,1.0,6439,93.3,25.0,
19511,0.0,4/1/84,0.0,,,7.0,0.0,4635,28.0,16.0,
19512,0.0,7/1/83,1.0,,,16.0,0.0,65378,45.8,27.0,
19513,0.0,8/1/00,0.0,30.0,,3.0,0.0,0,0.0,9.0,
19514,1.0,10/1/99,1.0,16.0,,7.0,0.0,301,3.5,20.0,
19515,0.0,10/1/98,0.0,,,9.0,0.0,15679,43.6,23.0,
19516,0.0,5/1/03,2.0,57.0,,5.0,0.0,13448,92.7,21.0,
19517,0.0,5/1/98,2.0,,,7.0,0.0,19817,61.4,32.0,
19518,0.0,4/1/96,1.0,49.0,,4.0,0.0,5236,66.3,30.0,
19519,0.0,12/1/93,6.0,,89.0,31.0,1.0,28854,59.8,60.0,
19520,0.0,1/1/08,1.0,,,3.0,0.0,5994,73.1,5.0,
19521,0.0,12/1/04,1.0,,,7.0,0.0,5365,29.8,10.0,
19522,0.0,12/1/03,0.0,,,11.0,0.0,31306,74.5,24.0,
19523,0.0,3/1/88,0.0,37.0,,5.0,0.0,14558,95.8,24.0,
19524,0.0,11/1/94,0.0,,,21.0,0.0,18020,34.9,57.0,
19525,0.0,10/1/93,1.0,,,15.0,0.0,46125,75.2,35.0,
19526,0.0,12/1/00,0.0,,,6.0,0.0,22458,37.0,12.0,
19527,0.0,9/1/98,2.0,,,9.0,0.0,8514,34.8,26.0,
19528,0.0,7/1/03,1.0,44.0,,15.0,0.0,423,52.9,23.0,
19529,0.0,6/1/03,1.0,59.0,,11.0,0.0,5258,59.7,18.0,
19530,0.0,12/1/83,2.0,40.0,64.0,7.0,3.0,3760,57.8,26.0,
19531,0.0,10/1/91,4.0,37.0,,6.0,0.0,731,14.6,16.0,
19532,0.0,10/1/03,0.0,,,9.0,0.0,4370,40.1,10.0,
19533,0.0,7/1/92,2.0,29.0,,10.0,0.0,500,11.9,24.0,
19534,2.0,9/1/78,0.0,4.0,,8.0,0.0,19445,66.1,20.0,
19535,0.0,11/1/00,2.0,,,11.0,0.0,1498,2.7,34.0,
19536,0.0,2/1/07,0.0,,,4.0,0.0,892,35.7,6.0,
19537,0.0,12/1/96,3.0,,,9.0,0.0,6219,57.1,44.0,
19538,0.0,5/1/03,3.0,,,10.0,0.0,3596,33.0,12.0,
19539,0.0,11/1/96,1.0,,,8.0,0.0,3761,47.6,11.0,
19540,0.0,6/1/87,1.0,,,8.0,0.0,14302,28.7,15.0,
19541,0.0,11/1/96,0.0,,,6.0,0.0,20466,46.6,17.0,
19542,0.0,7/1/00,1.0,,,7.0,0.0,9012,71.0,18.0,
19543,0.0,1/1/95,1.0,,,11.0,0.0,42728,70.4,36.0,
19544,0.0,1/1/90,4.0,,,3.0,0.0,9140,28.6,5.0,
19545,1.0,10/1/90,5.0,17.0,82.0,3.0,1.0,0,0.0,12.0,
19546,1.0,10/1/89,2.0,21.0,,10.0,0.0,580,5.3,17.0,
19547,0.0,5/1/92,1.0,48.0,,17.0,0.0,11027,25.0,27.0,
19548,0.0,6/1/96,1.0,56.0,,3.0,0.0,0,0.0,9.0,
19549,0.0,9/1/98,0.0,,,11.0,0.0,1078,8.8,15.0,
19550,1.0,11/1/01,0.0,23.0,,5.0,0.0,1008,16.0,12.0,
19551,0.0,12/1/91,0.0,,89.0,6.0,1.0,30497,93.8,14.0,
19552,0.0,8/1/90,0.0,,,14.0,0.0,55145,43.4,48.0,
19553,0.0,1/1/79,1.0,39.0,,7.0,0.0,18896,84.4,30.0,
19554,3.0,12/1/72,0.0,19.0,0.0,6.0,0.0,2105,45.3,33.0,
19555,0.0,2/1/99,0.0,,,10.0,0.0,22669,85.5,15.0,
19556,0.0,1/1/79,1.0,,,6.0,0.0,14551,65.4,13.0,
19557,0.0,1/1/05,5.0,,,3.0,0.0,0,3.2,6.0,
19558,0.0,2/1/03,3.0,48.0,,21.0,0.0,4608,37.8,40.0,
19559,0.0,8/1/05,1.0,,,4.0,0.0,2368,84.6,4.0,
19560,0.0,9/1/90,1.0,,,5.0,0.0,15303,48.9,15.0,
19561,0.0,8/1/05,3.0,,,5.0,0.0,2868,41.0,8.0,
19562,0.0,4/1/07,4.0,,,6.0,0.0,2385,74.5,6.0,
19563,0.0,11/1/97,1.0,79.0,,7.0,0.0,5093,15.6,17.0,
19564,0.0,8/1/94,2.0,62.0,,4.0,0.0,329,4.3,12.0,
19565,1.0,2/1/98,1.0,3.0,,10.0,0.0,20721,62.8,34.0,
19566,0.0,7/1/91,0.0,,,15.0,0.0,7086,11.7,29.0,
19567,0.0,7/1/98,0.0,,,7.0,0.0,18230,75.0,18.0,
19568,0.0,10/1/02,2.0,24.0,,9.0,0.0,1355,36.6,23.0,
19569,0.0,6/1/94,0.0,,,9.0,0.0,25060,91.8,20.0,
19570,0.0,12/1/01,0.0,,,7.0,0.0,21665,79.1,21.0,
19571,1.0,12/1/01,3.0,6.0,0.0,7.0,0.0,1943,25.6,11.0,
19572,0.0,2/1/71,12.0,0.0,0.0,8.0,0.0,247970,93.6,41.0,
19573,0.0,10/1/96,1.0,48.0,,9.0,0.0,131949,75.2,24.0,
19574,0.0,7/1/95,0.0,63.0,,12.0,0.0,4874,17.2,52.0,
19575,0.0,10/1/92,2.0,,,9.0,0.0,19897,72.6,11.0,
19576,2.0,6/1/81,0.0,17.0,,12.0,0.0,13034,64.3,31.0,
19577,0.0,8/1/93,0.0,,,11.0,0.0,1787,7.7,31.0,
19578,0.0,9/1/02,0.0,,,13.0,0.0,15514,77.2,38.0,
19579,0.0,11/1/94,1.0,40.0,,9.0,0.0,6901,53.1,13.0,
19580,0.0,4/1/01,1.0,,,9.0,0.0,29097,79.7,35.0,
19581,0.0,9/1/05,7.0,,,11.0,0.0,3401,5.8,13.0,
19582,0.0,2/1/04,0.0,,,9.0,0.0,16793,77.7,13.0,
19583,0.0,4/1/04,0.0,54.0,,7.0,0.0,2523,40.0,11.0,
19584,0.0,9/1/98,1.0,40.0,112.0,17.0,1.0,15757,54.5,50.0,
19585,0.0,8/1/01,1.0,44.0,,9.0,0.0,11577,60.9,15.0,
19586,0.0,7/1/02,1.0,72.0,,10.0,0.0,8575,72.7,14.0,
19587,0.0,10/1/94,3.0,71.0,0.0,12.0,0.0,13665,49.9,34.0,
19588,1.0,2/1/82,1.0,23.0,,12.0,0.0,7543,15.1,48.0,
19589,0.0,1/1/94,0.0,29.0,,7.0,0.0,71,0.6,18.0,
19590,0.0,5/1/99,1.0,,114.0,15.0,1.0,12445,58.2,35.0,
19591,0.0,11/1/02,0.0,64.0,,3.0,0.0,1763,70.5,9.0,
19592,0.0,12/1/99,0.0,,,11.0,0.0,10422,56.0,25.0,
19593,0.0,6/1/90,2.0,,,6.0,0.0,31061,68.7,25.0,
19594,0.0,1/1/95,0.0,,,20.0,0.0,8637,10.2,50.0,
19595,0.0,8/1/03,3.0,36.0,,9.0,0.0,6247,79.1,15.0,
19596,0.0,12/1/98,0.0,,,5.0,0.0,20443,81.8,11.0,
19597,0.0,8/1/81,0.0,,,9.0,0.0,7620,8.7,35.0,
19598,0.0,2/1/91,4.0,,,10.0,0.0,12204,64.6,39.0,
19599,0.0,5/1/96,2.0,24.0,,10.0,0.0,3055,29.4,27.0,
19600,1.0,9/1/97,2.0,13.0,,6.0,0.0,6691,40.8,26.0,
19601,0.0,2/1/05,0.0,30.0,,6.0,0.0,1410,34.0,8.0,
19602,0.0,12/1/01,0.0,,,9.0,0.0,5866,66.7,18.0,
19603,0.0,10/1/84,1.0,,,6.0,0.0,5950,32.9,8.0,
19604,1.0,7/1/98,1.0,9.0,,5.0,0.0,3619,51.0,11.0,
19605,0.0,8/1/00,2.0,,,20.0,0.0,24194,55.5,29.0,
19606,0.0,6/1/05,1.0,,,4.0,0.0,3688,97.1,6.0,
19607,0.0,7/1/71,0.0,,,9.0,0.0,1579,7.2,31.0,
19608,0.0,10/1/96,0.0,,,8.0,0.0,14814,48.9,15.0,
19609,0.0,10/1/04,1.0,46.0,,18.0,0.0,20602,68.2,26.0,
19610,0.0,1/1/91,0.0,,,10.0,0.0,33122,36.3,16.0,
19611,0.0,5/1/95,2.0,,,13.0,0.0,25313,43.4,44.0,
19612,0.0,10/1/99,0.0,68.0,,5.0,0.0,5822,37.6,22.0,
19613,0.0,5/1/97,0.0,,,6.0,0.0,0,0.0,9.0,
19614,0.0,5/1/01,0.0,,,11.0,0.0,9563,60.8,37.0,
19615,0.0,7/1/08,1.0,,,6.0,0.0,9702,55.8,7.0,
19616,2.0,1/1/87,4.0,21.0,106.0,11.0,1.0,8363,74.7,28.0,
19617,0.0,10/1/01,2.0,,,7.0,0.0,1016,13.9,16.0,
19618,0.0,8/1/99,1.0,57.0,,9.0,0.0,11033,48.0,22.0,
19619,0.0,6/1/99,0.0,,,4.0,0.0,818,14.9,20.0,
19620,0.0,8/1/00,2.0,,,17.0,0.0,39316,53.7,31.0,
19621,0.0,1/1/95,0.0,,,18.0,0.0,22954,42.6,38.0,
19622,0.0,9/1/95,1.0,,,5.0,0.0,2605,40.7,16.0,
19623,0.0,7/1/95,0.0,,,5.0,0.0,207,1.1,21.0,
19624,2.0,12/1/94,3.0,14.0,,12.0,0.0,4099,61.2,35.0,
19625,0.0,7/1/85,1.0,,,15.0,0.0,2449,4.2,43.0,
19626,0.0,3/1/95,2.0,0.0,0.0,13.0,0.0,6422,14.5,30.0,
19627,0.0,5/1/98,1.0,,,13.0,0.0,0,0.0,23.0,
19628,0.0,1/1/02,0.0,,,6.0,0.0,9195,26.0,6.0,
19629,0.0,4/1/02,0.0,,99.0,8.0,1.0,6582,96.8,21.0,
19630,0.0,3/1/97,0.0,,,5.0,0.0,16091,73.8,24.0,
19631,0.0,8/1/95,1.0,35.0,,5.0,0.0,17731,95.3,26.0,
19632,0.0,3/1/96,1.0,49.0,,16.0,0.0,9070,83.2,26.0,
19633,0.0,2/1/08,0.0,,,4.0,0.0,10056,63.2,4.0,
19634,0.0,8/1/99,0.0,,,15.0,0.0,11837,20.6,23.0,
19635,0.0,11/1/02,3.0,46.0,,4.0,0.0,3712,28.8,12.0,
19636,0.0,2/1/95,3.0,,,14.0,0.0,19308,32.5,27.0,
19637,0.0,11/1/06,3.0,,,6.0,0.0,3122,37.6,9.0,
19638,0.0,7/1/93,0.0,,,12.0,0.0,10460,42.9,30.0,
19639,0.0,11/1/94,0.0,41.0,,9.0,0.0,10071,35.1,14.0,
19640,0.0,6/1/90,0.0,,,16.0,0.0,0,0.0,46.0,
19641,0.0,8/1/03,1.0,,,10.0,0.0,1653,6.6,11.0,
19642,0.0,2/1/02,0.0,65.0,,28.0,0.0,12249,52.8,57.0,
19643,0.0,4/1/01,2.0,,,8.0,0.0,25880,78.4,35.0,
19644,0.0,8/1/98,0.0,25.0,,6.0,0.0,4481,84.5,20.0,
19645,0.0,7/1/05,0.0,26.0,,7.0,0.0,1465,26.6,13.0,
19646,0.0,5/1/92,2.0,,,9.0,0.0,36976,53.1,26.0,
19647,0.0,10/1/01,1.0,81.0,,16.0,0.0,9119,96.0,24.0,
19648,0.0,7/1/94,0.0,,,6.0,0.0,46980,58.0,10.0,
19649,0.0,5/1/99,1.0,,,10.0,0.0,25212,92.0,25.0,
19650,0.0,3/1/96,1.0,,,10.0,0.0,13373,67.6,25.0,
19651,0.0,4/1/00,0.0,51.0,,13.0,0.0,13034,65.5,33.0,
19652,0.0,8/1/06,3.0,,,5.0,0.0,392,13.1,10.0,
19653,0.0,8/1/99,1.0,,,13.0,0.0,25010,44.7,26.0,
19654,0.0,3/1/95,0.0,29.0,,5.0,0.0,2108,52.7,12.0,
19655,2.0,8/1/95,3.0,2.0,,6.0,0.0,74979,0.0,33.0,
19656,0.0,7/1/98,0.0,0.0,0.0,18.0,0.0,2012,100.6,23.0,
19657,0.0,10/1/03,1.0,,,9.0,0.0,6186,68.7,18.0,
19658,0.0,7/1/01,2.0,55.0,,13.0,0.0,5734,39.9,28.0,
19659,1.0,8/1/87,0.0,13.0,,14.0,0.0,2906,4.5,30.0,
19660,0.0,8/1/01,1.0,76.0,,7.0,0.0,1051,58.4,12.0,
19661,0.0,10/1/04,0.0,,,8.0,0.0,10838,89.6,15.0,
19662,0.0,3/1/08,1.0,,,6.0,0.0,3636,27.5,10.0,
19663,0.0,3/1/89,0.0,,,11.0,0.0,39308,27.9,40.0,
19664,0.0,8/1/98,2.0,54.0,,15.0,0.0,2608,21.0,32.0,
19665,0.0,11/1/94,3.0,,,10.0,0.0,41568,48.6,40.0,
19666,0.0,10/1/83,3.0,,,21.0,0.0,6223,6.8,36.0,
19667,1.0,9/1/95,0.0,8.0,,7.0,0.0,12842,88.5,14.0,
19668,1.0,7/1/88,2.0,15.0,,3.0,0.0,4051,96.5,6.0,
19669,0.0,4/1/00,0.0,,,7.0,0.0,23703,83.8,10.0,
19670,0.0,2/1/91,0.0,,,9.0,0.0,3413,15.0,22.0,
19671,0.0,6/1/04,1.0,,,4.0,0.0,4883,84.2,6.0,
19672,0.0,3/1/03,0.0,53.0,,6.0,0.0,11569,37.1,11.0,
19673,0.0,10/1/97,1.0,,,14.0,0.0,14786,77.0,27.0,
19674,0.0,10/1/00,1.0,68.0,,6.0,0.0,6662,47.9,14.0,
19675,0.0,6/1/86,0.0,,,11.0,0.0,21412,85.0,29.0,
19676,0.0,10/1/99,0.0,,,5.0,0.0,10603,73.6,11.0,
19677,0.0,11/1/05,1.0,,,3.0,0.0,3814,55.3,3.0,
19678,0.0,4/1/00,1.0,44.0,,16.0,0.0,23600,64.1,38.0,
19679,0.0,2/1/99,1.0,,97.0,8.0,1.0,2316,33.1,17.0,
19680,0.0,6/1/85,0.0,56.0,,8.0,0.0,10698,55.4,15.0,
19681,0.0,9/1/06,0.0,,,3.0,0.0,1961,47.8,6.0,
19682,3.0,8/1/87,1.0,18.0,,7.0,0.0,4503,35.7,14.0,
19683,0.0,5/1/91,6.0,33.0,,6.0,0.0,10363,96.0,44.0,
19684,0.0,11/1/04,2.0,,,9.0,0.0,19333,61.2,13.0,
19685,0.0,8/1/95,0.0,29.0,,12.0,0.0,39034,67.5,33.0,
19686,0.0,2/1/05,0.0,,,14.0,0.0,10177,51.6,19.0,
19687,0.0,1/1/96,0.0,,,9.0,0.0,20795,85.7,14.0,
19688,0.0,2/1/80,0.0,,,9.0,0.0,19391,0.3,26.0,
19689,0.0,5/1/98,0.0,,,20.0,0.0,25814,29.1,36.0,
19690,0.0,5/1/02,1.0,,,7.0,0.0,5066,84.4,20.0,
19691,0.0,4/1/97,2.0,,,9.0,0.0,2018,23.2,22.0,
19692,1.0,12/1/07,1.0,20.0,,6.0,0.0,554,21.3,10.0,
19693,0.0,10/1/03,1.0,,,7.0,0.0,12632,70.2,15.0,
19694,0.0,3/1/93,0.0,,,4.0,0.0,11962,89.9,15.0,
19695,0.0,12/1/04,0.0,,,11.0,0.0,1628,1.9,23.0,
19696,0.0,5/1/01,0.0,,,13.0,0.0,10895,34.3,22.0,
19697,0.0,3/1/00,0.0,,,10.0,0.0,13039,31.0,17.0,
19698,1.0,6/1/93,2.0,13.0,,15.0,0.0,12509,37.1,31.0,
19699,0.0,6/1/79,2.0,,,5.0,0.0,6575,90.1,16.0,
19700,0.0,1/1/02,1.0,,,6.0,0.0,15274,56.2,9.0,
19701,0.0,12/1/00,1.0,,,10.0,0.0,12147,57.6,18.0,
19702,0.0,5/1/84,1.0,25.0,,10.0,0.0,37086,65.2,32.0,
19703,1.0,9/1/98,0.0,2.0,,8.0,0.0,3819,12.8,23.0,
19704,0.0,9/1/00,0.0,,,4.0,0.0,11023,79.3,15.0,
19705,0.0,9/1/03,0.0,,,11.0,0.0,14194,87.1,16.0,
19706,0.0,4/1/92,2.0,72.0,,7.0,0.0,20466,97.5,20.0,
19707,0.0,4/1/03,2.0,,,9.0,0.0,23626,90.9,13.0,
19708,0.0,10/1/01,1.0,,,10.0,0.0,18210,55.2,11.0,
19709,0.0,2/1/99,2.0,,,10.0,0.0,9916,60.1,24.0,
19710,0.0,7/1/01,1.0,34.0,,6.0,0.0,5411,76.1,22.0,
19711,0.0,11/1/04,0.0,,,5.0,0.0,6630,93.4,7.0,
19712,0.0,2/1/95,2.0,,,6.0,0.0,4678,11.0,37.0,
19713,0.0,5/1/85,3.0,31.0,,5.0,0.0,1022,73.0,33.0,
19714,0.0,1/1/97,1.0,,,13.0,0.0,2822,21.1,42.0,
19715,2.0,11/1/00,0.0,22.0,0.0,6.0,0.0,2359,57.5,15.0,
19716,0.0,10/1/00,1.0,45.0,,6.0,0.0,757,22.9,11.0,
19717,0.0,9/1/99,0.0,59.0,,12.0,0.0,25834,68.9,34.0,
19718,1.0,9/1/06,1.0,18.0,,4.0,0.0,1155,48.1,7.0,
19719,0.0,7/1/96,0.0,,,4.0,0.0,6512,16.4,4.0,
19720,0.0,1/1/99,2.0,,,11.0,0.0,10070,33.3,19.0,
19721,0.0,12/1/91,2.0,,,8.0,0.0,29105,84.1,38.0,
19722,0.0,1/1/92,0.0,,,7.0,0.0,6334,64.6,10.0,
19723,0.0,6/1/01,1.0,,,13.0,0.0,6095,19.0,27.0,
19724,0.0,12/1/84,1.0,,,20.0,0.0,10825,23.3,41.0,
19725,1.0,7/1/98,4.0,16.0,,5.0,0.0,794,6.0,21.0,
19726,0.0,9/1/04,1.0,41.0,,4.0,0.0,2348,67.1,7.0,
19727,0.0,12/1/92,1.0,,114.0,14.0,1.0,13918,38.1,31.0,
19728,0.0,3/1/96,0.0,,,10.0,0.0,71252,52.8,33.0,
19729,0.0,10/1/95,1.0,63.0,,10.0,0.0,5760,19.8,20.0,
19730,0.0,6/1/00,0.0,,,7.0,0.0,30166,77.0,38.0,
19731,1.0,3/1/93,3.0,18.0,,9.0,0.0,962,45.8,42.0,
19732,0.0,1/1/99,0.0,,,10.0,0.0,27994,47.7,18.0,
19733,0.0,6/1/95,1.0,,,13.0,0.0,24751,41.4,52.0,
19734,0.0,6/1/01,1.0,,,14.0,0.0,12875,44.3,30.0,
19735,0.0,6/1/94,0.0,,,15.0,0.0,34679,57.6,31.0,
19736,0.0,3/1/01,3.0,68.0,67.0,23.0,1.0,8813,27.3,29.0,
19737,0.0,12/1/95,0.0,44.0,,12.0,0.0,32060,65.8,25.0,
19738,0.0,8/1/97,1.0,,,9.0,0.0,7195,6.3,20.0,
19739,0.0,2/1/83,0.0,70.0,,13.0,0.0,8301,79.8,32.0,
19740,0.0,1/1/91,0.0,,,15.0,0.0,6699,6.6,26.0,
19741,1.0,1/1/84,3.0,8.0,,8.0,0.0,19159,62.6,25.0,
19742,0.0,12/1/98,5.0,,,7.0,0.0,5928,28.6,23.0,
19743,0.0,12/1/93,2.0,,,9.0,0.0,12804,50.6,27.0,
19744,0.0,9/1/97,1.0,,,12.0,0.0,16509,80.4,29.0,
19745,0.0,11/1/01,0.0,,,7.0,0.0,10192,92.7,14.0,
19746,0.0,12/1/89,0.0,65.0,,9.0,0.0,5760,48.8,33.0,
19747,0.0,5/1/01,0.0,,,5.0,0.0,4197,27.3,6.0,
19748,0.0,5/1/79,0.0,,,17.0,0.0,119126,82.5,40.0,
19749,0.0,1/1/94,1.0,,,14.0,0.0,19943,56.3,42.0,
